"TOA5","CR3000","CR3000","1564","CR3000.Std.29","CPU:Summit3.CR3","18522","AllData"
"TIMESTAMP","RECORD","Batt_Volt_Avg","Pulse_Tot","Pulse_2_Tot","Pulse_3_Tot","CNR1_Avg(1)","CNR1_Avg(2)","CNR1_Avg(3)","CNR1_Avg(4)","CNR1_PRT_Avg","P_Avg","T_Avg(1)","T_Avg(2)","CellCo_15"
"TS","RN","Volts","Counts","Counts","Counts","mV","mV","mV","mV","mV","mV","mV","mV",""
"","","Avg","Tot","Tot","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp"
"""2026-06-18 01:38:54""",209224,12.581,7.333,5.667,0.0,4.085,-0.442,0.579,0.045,0.0,829.167,2680.75,199.5,-1.0
"""2026-06-18 01:44:23""",209230,12.3,5.667,5.667,0.0,3.493,-0.411,0.537,0.07,0.0,833.5,2665.667,185.167,-1.0
"""2026-06-18 01:49:50""",209239,12.653,5.111,6.444,0.0,4.057,-0.503,0.732,0.016,0.0,830.444,2698.778,208.778,-1.0
"""2026-06-18 01:59:50""",209240,12.09,2.0,9.0,0.0,2.37,-0.201,1.159,0.132,0.0,839.0,2716.0,179.0,-1.0
"""2026-06-18 02:06:08""",209246,12.598,4.333,2.5,0.0,2.846,-0.471,0.552,0.063,0.0,831.0,2678.833,171.833,-1.0
"""2026-06-18 02:11:44""",209254,12.363,7.625,8.25,0.0,3.718,-0.687,0.934,0.016,0.0,825.5,2663.75,201.125,-1.0
"""2026-06-18 02:22:35""",209257,12.677,5.667,6.667,0.0,3.994,-0.388,1.071,0.018,0.0,832.0,2682.0,199.333,-1.0
"""2026-06-18 02:27:39""",209266,12.448,8.667,5.444,0.0,4.53,-0.545,0.565,0.039,0.0,829.889,2684.667,200.889,-1.0
"""2026-06-18 02:33:18""",209273,12.487,9.571,8.571,0.0,4.485,-0.494,0.513,0.097,0.0,830.571,2670.857,205.571,-1.0
